date,home,away,winner,loser,winner_pts,loser_pts,end_type
2022-01-07,Dallas Stars,Florida Panthers,Dallas Stars,Florida Panthers,6,5,SO
2022-01-07,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,5,1,REG
2022-01-07,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,6,4,REG
2022-01-07,Vegas Golden Knights,New York Rangers,Vegas Golden Knights,New York Rangers,5,1,REG
2022-01-07,Los Angeles Kings,Nashville Predators,Nashville Predators,Los Angeles Kings,4,2,REG
2022-01-08,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,Calgary Flames,6,3,REG
2022-01-08,St. Louis Blues,Washington Capitals,St. Louis Blues,Washington Capitals,5,1,REG
2022-01-08,Dallas Stars,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,3,2,REG
2022-01-09,Tampa Bay Lightning,Boston Bruins,Boston Bruins,Tampa Bay Lightning,5,2,REG
2022-01-09,Philadelphia Flyers,San Jose Sharks,San Jose Sharks,Philadelphia Flyers,3,2,OT
2022-01-09,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,4,3,OT
2022-01-09,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,4,3,REG
2022-01-09,Colorado Avalanche,Toronto Maple Leafs,Colorado Avalanche,Toronto Maple Leafs,5,4,OT
2022-01-09,Minnesota Wild,Washington Capitals,Minnesota Wild,Washington Capitals,3,2,SO
2022-01-09,Arizona Coyotes,Nashville Predators,Nashville Predators,Arizona Coyotes,4,2,REG
2022-01-09,Vegas Golden Knights,Chicago Blackhawks,Chicago Blackhawks,Vegas Golden Knights,2,1,REG
2022-01-09,Anaheim Ducks,New York Rangers,New York Rangers,Anaheim Ducks,4,1,REG
2022-01-09,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,4,0,REG
2022-01-09,St. Louis Blues,Dallas Stars,St. Louis Blues,Dallas Stars,2,1,REG
2022-01-10,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,4,3,SO
2022-01-11,Washington Capitals,Boston Bruins,Boston Bruins,Washington Capitals,7,3,REG
2022-01-11,Colorado Avalanche,Seattle Kraken,Colorado Avalanche,Seattle Kraken,4,3,REG
2022-01-11,Los Angeles Kings,New York Rangers,Los Angeles Kings,New York Rangers,3,1,REG
2022-01-12,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,Buffalo Sabres,5,1,REG
2022-01-12,Florida Panthers,Vancouver Canucks,Florida Panthers,Vancouver Canucks,5,2,REG
2022-01-12,Columbus Blue Jackets,Chicago Blackhawks,Chicago Blackhawks,Columbus Blue Jackets,4,2,REG
2022-01-12,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,5,4,OT
2022-01-12,Vegas Golden Knights,Toronto Maple Leafs,Toronto Maple Leafs,Vegas Golden Knights,4,3,SO
2022-01-12,Anaheim Ducks,Pittsburgh Penguins,Pittsburgh Penguins,Anaheim Ducks,4,1,REG
2022-01-12,San Jose Sharks,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,3,2,OT
2022-01-13,Boston Bruins,Montreal Canadiens,Boston Bruins,Montreal Canadiens,5,1,REG
2022-01-13,Dallas Stars,Seattle Kraken,Dallas Stars,Seattle Kraken,5,2,REG
2022-01-13,Arizona Coyotes,Toronto Maple Leafs,Arizona Coyotes,Toronto Maple Leafs,2,1,REG
2022-01-14,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,3,2,REG
2022-01-14,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,Vancouver Canucks,4,2,REG
2022-01-14,Carolina Hurricanes,Columbus Blue Jackets,Columbus Blue Jackets,Carolina Hurricanes,4,0,REG
2022-01-14,Detroit Red Wings,Winnipeg Jets,Winnipeg Jets,Detroit Red Wings,3,0,REG
2022-01-14,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,3,2,REG
2022-01-14,St. Louis Blues,Seattle Kraken,St. Louis Blues,Seattle Kraken,2,1,REG
2022-01-14,Nashville Predators,Buffalo Sabres,Buffalo Sabres,Nashville Predators,4,1,REG
2022-01-14,Chicago Blackhawks,Montreal Canadiens,Chicago Blackhawks,Montreal Canadiens,3,2,OT
2022-01-14,Calgary Flames,Ottawa Senators,Ottawa Senators,Calgary Flames,4,1,REG
2022-01-14,Los Angeles Kings,Pittsburgh Penguins,Los Angeles Kings,Pittsburgh Penguins,6,2,REG
2022-01-14,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,3,0,REG
2022-01-15,Florida Panthers,Dallas Stars,Florida Panthers,Dallas Stars,5,1,REG
2022-01-15,Minnesota Wild,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,7,3,REG
2022-01-15,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,4,3,SO
2022-01-15,Boston Bruins,Nashville Predators,Boston Bruins,Nashville Predators,4,3,OT
2022-01-15,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,4,1,REG
2022-01-15,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,2,0,REG
2022-01-15,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,6,2,REG
2022-01-16,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,4,0,REG
2022-01-16,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,Dallas Stars,3,1,REG
2022-01-16,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,3,2,REG
2022-01-16,St. Louis Blues,Toronto Maple Leafs,Toronto Maple Leafs,St. Louis Blues,6,5,REG
2022-01-16,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,Anaheim Ducks,3,0,REG
2022-01-16,Arizona Coyotes,Colorado Avalanche,Colorado Avalanche,Arizona Coyotes,4,0,REG
2022-01-16,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,Seattle Kraken,3,1,REG
2022-01-16,Edmonton Oilers,Ottawa Senators,Ottawa Senators,Edmonton Oilers,6,4,REG
2022-01-16,San Jose Sharks,Pittsburgh Penguins,Pittsburgh Penguins,San Jose Sharks,2,1,OT
2022-01-16,Washington Capitals,Vancouver Canucks,Vancouver Canucks,Washington Capitals,4,2,REG
2022-01-17,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,3,2,OT
2022-01-17,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,Minnesota Wild,4,3,SO
2022-01-17,Arizona Coyotes,Montreal Canadiens,Arizona Coyotes,Montreal Canadiens,5,2,REG
2022-01-17,San Jose Sharks,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,6,2,REG
2022-01-17,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,Chicago Blackhawks,3,2,SO
2022-01-18,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,4,1,REG
2022-01-18,St. Louis Blues,Nashville Predators,St. Louis Blues,Nashville Predators,5,3,REG
2022-01-18,Vegas Golden Knights,Pittsburgh Penguins,Pittsburgh Penguins,Vegas Golden Knights,5,3,REG
2022-01-19,Boston Bruins,Carolina Hurricanes,Carolina Hurricanes,Boston Bruins,5,1,REG
2022-01-19,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,Ottawa Senators,3,1,REG
2022-01-19,Washington Capitals,Winnipeg Jets,Washington Capitals,Winnipeg Jets,4,3,OT
2022-01-19,Philadelphia Flyers,New York Islanders,New York Islanders,Philadelphia Flyers,4,3,SO
2022-01-19,Nashville Predators,Vancouver Canucks,Vancouver Canucks,Nashville Predators,3,1,REG
2022-01-19,Dallas Stars,Montreal Canadiens,Montreal Canadiens,Dallas Stars,5,3,REG
2022-01-19,Calgary Flames,Florida Panthers,Calgary Flames,Florida Panthers,5,1,REG
2022-01-19,Los Angeles Kings,Tampa Bay Lightning,Tampa Bay Lightning,Los Angeles Kings,6,4,REG
2022-01-20,New Jersey Devils,Arizona Coyotes,Arizona Coyotes,New Jersey Devils,4,1,REG
2022-01-20,New York Rangers,Toronto Maple Leafs,New York Rangers,Toronto Maple Leafs,6,3,REG
2022-01-20,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,Anaheim Ducks,2,0,REG
2022-01-21,Boston Bruins,Washington Capitals,Boston Bruins,Washington Capitals,4,3,REG
2022-01-21,Buffalo Sabres,Dallas Stars,Dallas Stars,Buffalo Sabres,5,4,REG
2022-01-21,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,Philadelphia Flyers,2,1,REG
2022-01-21,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,6,4,REG
2022-01-21,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,5,2,REG
2022-01-21,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,4,0,REG
2022-01-21,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,Los Angeles Kings,4,1,REG
2022-01-21,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,4,3,OT
2022-01-21,Seattle Kraken,San Jose Sharks,Seattle Kraken,San Jose Sharks,3,2,REG
2022-01-22,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,New York Rangers,6,3,REG
2022-01-22,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,Columbus Blue Jackets,5,2,REG
2022-01-22,Detroit Red Wings,Dallas Stars,Dallas Stars,Detroit Red Wings,5,4,OT
2022-01-22,New York Islanders,Arizona Coyotes,New York Islanders,Arizona Coyotes,4,0,REG
2022-01-22,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,Chicago Blackhawks,5,1,REG
2022-01-22,Vancouver Canucks,Florida Panthers,Florida Panthers,Vancouver Canucks,2,1,SO
2022-01-22,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,5,1,REG
2022-01-22,Seattle Kraken,St. Louis Blues,St. Louis Blues,Seattle Kraken,4,0,REG
2022-01-22,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,6,3,REG
2022-01-22,Boston Bruins,Winnipeg Jets,Boston Bruins,Winnipeg Jets,3,2,REG
2022-01-23,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,7,4,REG
2022-01-23,New York Rangers,Arizona Coyotes,New York Rangers,Arizona Coyotes,7,3,REG
2022-01-23,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,3,2,OT
2022-01-23,Colorado Avalanche,Montreal Canadiens,Colorado Avalanche,Montreal Canadiens,3,2,OT
2022-01-23,New York Islanders,Toronto Maple Leafs,Toronto Maple Leafs,New York Islanders,3,1,REG
2022-01-23,Nashville Predators,Detroit Red Wings,Nashville Predators,Detroit Red Wings,4,1,REG
2022-01-23,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,4,3,OT
2022-01-23,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,5,3,REG
2022-01-23,San Jose Sharks,Tampa Bay Lightning,Tampa Bay Lightning,San Jose Sharks,5,1,REG
2022-01-23,Pittsburgh Penguins,Winnipeg Jets,Pittsburgh Penguins,Winnipeg Jets,3,2,SO
2022-01-23,Columbus Blue Jackets,Ottawa Senators,Ottawa Senators,Columbus Blue Jackets,2,1,REG
2022-01-24,New Jersey Devils,Los Angeles Kings,Los Angeles Kings,New Jersey Devils,3,2,REG
2022-01-24,Seattle Kraken,Florida Panthers,Seattle Kraken,Florida Panthers,5,3,REG
2022-01-24,Vancouver Canucks,St. Louis Blues,St. Louis Blues,Vancouver Canucks,3,1,REG
2022-01-25,Boston Bruins,Anaheim Ducks,Anaheim Ducks,Boston Bruins,5,3,REG
2022-01-25,New York Rangers,Los Angeles Kings,New York Rangers,Los Angeles Kings,3,2,SO
2022-01-25,Philadelphia Flyers,Dallas Stars,Dallas Stars,Philadelphia Flyers,3,1,REG
2022-01-25,Minnesota Wild,Montreal Canadiens,Minnesota Wild,Montreal Canadiens,6,2,REG
2022-01-25,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,2,0,REG
2022-01-25,Calgary Flames,St. Louis Blues,Calgary Flames,St. Louis Blues,5,1,REG
2022-01-26,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,4,0,REG
2022-01-26,New Jersey Devils,Dallas Stars,Dallas Stars,New Jersey Devils,5,1,REG
2022-01-26,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,6,3,REG
2022-01-26,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,Vegas Golden Knights,4,3,OT
2022-01-26,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,4,3,REG
2022-01-26,Winnipeg Jets,Florida Panthers,Florida Panthers,Winnipeg Jets,5,3,REG
2022-01-26,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,Vancouver Canucks,3,2,OT
2022-01-26,Seattle Kraken,Nashville Predators,Nashville Predators,Seattle Kraken,4,2,REG
2022-01-27,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,Anaheim Ducks,4,3,SO
2022-01-27,Washington Capitals,San Jose Sharks,San Jose Sharks,Washington Capitals,4,1,REG
2022-01-27,Columbus Blue Jackets,Calgary Flames,Calgary Flames,Columbus Blue Jackets,4,0,REG
2022-01-27,Detroit Red Wings,Chicago Blackhawks,Chicago Blackhawks,Detroit Red Wings,8,5,REG
2022-01-27,Colorado Avalanche,Boston Bruins,Colorado Avalanche,Boston Bruins,4,3,OT
2022-01-28,Columbus Blue Jackets,New York Rangers,Columbus Blue Jackets,New York Rangers,5,3,REG
2022-01-28,Montreal Canadiens,Anaheim Ducks,Anaheim Ducks,Montreal Canadiens,5,4,REG
2022-01-28,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,Ottawa Senators,3,2,SO
2022-01-28,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,3,2,REG
2022-01-28,Florida Panthers,Vegas Golden Knights,Florida Panthers,Vegas Golden Knights,4,1,REG
2022-01-28,New York Islanders,Los Angeles Kings,Los Angeles Kings,New York Islanders,3,2,REG
2022-01-28,Pittsburgh Penguins,Seattle Kraken,Seattle Kraken,Pittsburgh Penguins,2,1,OT
2022-01-28,St. Louis Blues,Calgary Flames,St. Louis Blues,Calgary Flames,5,1,REG
2022-01-28,Winnipeg Jets,Vancouver Canucks,Vancouver Canucks,Winnipeg Jets,5,1,REG
2022-01-28,Edmonton Oilers,Nashville Predators,Edmonton Oilers,Nashville Predators,3,2,SO
2022-01-29,Pittsburgh Penguins,Detroit Red Wings,Detroit Red Wings,Pittsburgh Penguins,3,2,SO
2022-01-29,New York Rangers,Minnesota Wild,Minnesota Wild,New York Rangers,3,2,REG
2022-01-29,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,6,4,REG
2022-01-29,Dallas Stars,Washington Capitals,Washington Capitals,Dallas Stars,4,0,REG
2022-01-29,Arizona Coyotes,Boston Bruins,Boston Bruins,Arizona Coyotes,2,1,REG
2022-01-29,Ottawa Senators,Anaheim Ducks,Anaheim Ducks,Ottawa Senators,2,1,REG
2022-01-29,Philadelphia Flyers,Los Angeles Kings,Philadelphia Flyers,Los Angeles Kings,4,3,OT
2022-01-29,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,St. Louis Blues,4,1,REG
2022-01-29,Florida Panthers,San Jose Sharks,Florida Panthers,San Jose Sharks,5,4,OT
2022-01-30,Montreal Canadiens,Edmonton Oilers,Edmonton Oilers,Montreal Canadiens,6,2,REG
2022-01-30,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,7,4,REG
2022-01-30,Tampa Bay Lightning,Vegas Golden Knights,Vegas Golden Knights,Tampa Bay Lightning,3,2,SO
2022-01-30,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,2,1,REG
2022-01-30,Arizona Coyotes,Buffalo Sabres,Buffalo Sabres,Arizona Coyotes,3,1,REG
2022-01-30,New York Rangers,Seattle Kraken,New York Rangers,Seattle Kraken,3,2,REG
2022-01-30,Pittsburgh Penguins,Los Angeles Kings,Los Angeles Kings,Pittsburgh Penguins,4,3,REG
2022-01-30,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,San Jose Sharks,2,1,REG
2022-01-31,Montreal Canadiens,Columbus Blue Jackets,Columbus Blue Jackets,Montreal Canadiens,6,3,REG
2022-01-31,Dallas Stars,Boston Bruins,Dallas Stars,Boston Bruins,5,1,REG
2022-01-31,New York Islanders,Minnesota Wild,Minnesota Wild,New York Islanders,4,3,REG
2022-01-31,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,4,1,REG
2022-02-01,Columbus Blue Jackets,Florida Panthers,Florida Panthers,Columbus Blue Jackets,8,4,REG
2022-02-01,Ottawa Senators,Edmonton Oilers,Ottawa Senators,Edmonton Oilers,3,2,OT
2022-02-01,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,2,1,OT
2022-02-01,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,Chicago Blackhawks,3,1,REG
2022-02-01,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,6,4,REG
2022-02-02,Boston Bruins,Seattle Kraken,Boston Bruins,Seattle Kraken,3,2,REG
2022-02-02,Tampa Bay Lightning,San Jose Sharks,Tampa Bay Lightning,San Jose Sharks,3,2,OT
2022-02-02,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,New Jersey Devils,5,1,REG
2022-02-02,New York Rangers,Florida Panthers,New York Rangers,Florida Panthers,5,2,REG
2022-02-02,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,3,1,REG
2022-02-02,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,4,3,OT
2022-02-02,New York Islanders,Ottawa Senators,New York Islanders,Ottawa Senators,4,1,REG
2022-02-02,Nashville Predators,Vancouver Canucks,Nashville Predators,Vancouver Canucks,4,2,REG
2022-02-02,Dallas Stars,Calgary Flames,Calgary Flames,Dallas Stars,4,3,REG
2022-02-02,Colorado Avalanche,Arizona Coyotes,Arizona Coyotes,Colorado Avalanche,3,2,SO
2022-02-02,Vegas Golden Knights,Buffalo Sabres,Vegas Golden Knights,Buffalo Sabres,5,2,REG
2022-02-03,New York Islanders,Seattle Kraken,Seattle Kraken,New York Islanders,3,0,REG
2022-02-03,Washington Capitals,Edmonton Oilers,Edmonton Oilers,Washington Capitals,5,3,REG
2022-02-03,Detroit Red Wings,Los Angeles Kings,Los Angeles Kings,Detroit Red Wings,5,3,REG
2022-02-03,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,Chicago Blackhawks,4,0,REG
2022-02-03,Arizona Coyotes,Calgary Flames,Calgary Flames,Arizona Coyotes,4,2,REG
2022-02-08,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,4,3,OT
2022-02-08,Ottawa Senators,New Jersey Devils,Ottawa Senators,New Jersey Devils,4,1,REG
2022-02-09,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,4,3,REG
2022-02-09,Boston Bruins,Pittsburgh Penguins,Pittsburgh Penguins,Boston Bruins,4,2,REG
2022-02-09,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,5,1,REG
2022-02-09,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,5,4,REG
2022-02-09,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,2,0,REG
2022-02-09,Edmonton Oilers,Vegas Golden Knights,Vegas Golden Knights,Edmonton Oilers,4,0,REG
2022-02-09,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,5,1,REG
2022-02-10,Philadelphia Flyers,Detroit Red Wings,Detroit Red Wings,Philadelphia Flyers,6,3,REG
2022-02-10,Dallas Stars,Nashville Predators,Dallas Stars,Nashville Predators,4,3,REG
2022-02-10,Edmonton Oilers,Chicago Blackhawks,Chicago Blackhawks,Edmonton Oilers,4,1,REG
2022-02-10,Calgary Flames,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,4,0,REG
2022-02-10,Seattle Kraken,Arizona Coyotes,Arizona Coyotes,Seattle Kraken,5,2,REG
2022-02-10,Vancouver Canucks,New York Islanders,New York Islanders,Vancouver Canucks,6,3,REG
2022-02-11,Buffalo Sabres,Columbus Blue Jackets,Columbus Blue Jackets,Buffalo Sabres,4,3,OT
2022-02-11,Boston Bruins,Carolina Hurricanes,Carolina Hurricanes,Boston Bruins,4,0,REG
2022-02-11,Ottawa Senators,Pittsburgh Penguins,Pittsburgh Penguins,Ottawa Senators,2,0,REG
2022-02-11,Montreal Canadiens,Washington Capitals,Washington Capitals,Montreal Canadiens,5,2,REG
2022-02-11,St. Louis Blues,New Jersey Devils,New Jersey Devils,St. Louis Blues,7,4,REG
2022-02-11,Calgary Flames,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,5,2,REG
2022-02-11,Colorado Avalanche,Tampa Bay Lightning,Colorado Avalanche,Tampa Bay Lightning,3,2,REG
2022-02-12,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,4,3,OT
2022-02-12,Edmonton Oilers,New York Islanders,Edmonton Oilers,New York Islanders,3,1,REG
2022-02-12,Arizona Coyotes,Tampa Bay Lightning,Tampa Bay Lightning,Arizona Coyotes,4,3,REG
2022-02-12,Anaheim Ducks,Seattle Kraken,Seattle Kraken,Anaheim Ducks,4,3,REG
2022-02-12,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,4,2,REG
2022-02-12,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,2,0,REG
2022-02-12,Montreal Canadiens,Columbus Blue Jackets,Columbus Blue Jackets,Montreal Canadiens,2,1,REG
2022-02-13,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,3,2,REG
2022-02-13,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,5,2,REG
2022-02-13,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,3,2,REG
2022-02-13,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,5,1,REG
2022-02-13,Calgary Flames,New York Islanders,Calgary Flames,New York Islanders,5,2,REG
2022-02-13,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,5,3,REG
2022-02-13,Washington Capitals,Ottawa Senators,Ottawa Senators,Washington Capitals,4,1,REG
2022-02-13,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,4,2,REG
2022-02-13,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,4,0,REG
2022-02-15,Minnesota Wild,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,7,4,REG
2022-02-15,Winnipeg Jets,Chicago Blackhawks,Chicago Blackhawks,Winnipeg Jets,3,1,REG
2022-02-15,Seattle Kraken,Toronto Maple Leafs,Toronto Maple Leafs,Seattle Kraken,6,2,REG
2022-02-15,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,San Jose Sharks,3,0,REG
2022-02-16,Ottawa Senators,St. Louis Blues,St. Louis Blues,Ottawa Senators,5,2,REG
2022-02-16,New Jersey Devils,Tampa Bay Lightning,Tampa Bay Lightning,New Jersey Devils,6,3,REG
2022-02-16,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,5,4,OT
2022-02-16,Buffalo Sabres,New York Islanders,Buffalo Sabres,New York Islanders,6,3,REG
2022-02-16,New York Rangers,Boston Bruins,New York Rangers,Boston Bruins,2,1,SO
2022-02-16,Nashville Predators,Washington Capitals,Washington Capitals,Nashville Predators,4,1,REG
2022-02-16,Calgary Flames,Columbus Blue Jackets,Calgary Flames,Columbus Blue Jackets,6,2,REG
2022-02-16,Colorado Avalanche,Dallas Stars,Dallas Stars,Colorado Avalanche,4,1,REG
2022-02-16,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,Los Angeles Kings,5,2,REG
2022-02-17,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,6,3,REG
2022-02-17,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,3,2,OT
2022-02-17,Calgary Flames,Anaheim Ducks,Calgary Flames,Anaheim Ducks,6,2,REG
2022-02-17,Vegas Golden Knights,Colorado Avalanche,Colorado Avalanche,Vegas Golden Knights,2,0,REG
2022-02-18,New York Rangers,Detroit Red Wings,Detroit Red Wings,New York Rangers,3,2,SO
2022-02-18,Philadelphia Flyers,Washington Capitals,Washington Capitals,Philadelphia Flyers,5,3,REG
2022-02-18,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,4,1,REG
2022-02-18,Montreal Canadiens,St. Louis Blues,Montreal Canadiens,St. Louis Blues,3,2,OT
2022-02-18,Buffalo Sabres,Ottawa Senators,Ottawa Senators,Buffalo Sabres,3,1,REG
2022-02-18,New York Islanders,Boston Bruins,New York Islanders,Boston Bruins,4,1,REG
2022-02-18,Winnipeg Jets,Seattle Kraken,Winnipeg Jets,Seattle Kraken,5,3,REG
2022-02-18,Chicago Blackhawks,Columbus Blue Jackets,Columbus Blue Jackets,Chicago Blackhawks,7,4,REG
2022-02-18,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,7,3,REG
2022-02-18,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,5,4,OT
2022-02-19,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,5,3,REG
2022-02-19,Minnesota Wild,Florida Panthers,Florida Panthers,Minnesota Wild,6,2,REG
2022-02-19,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,Vegas Golden Knights,4,3,OT
2022-02-19,Buffalo Sabres,Colorado Avalanche,Colorado Avalanche,Buffalo Sabres,5,3,REG
2022-02-19,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,4,2,REG
2022-02-20,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,3,2,OT
2022-02-20,Toronto Maple Leafs,St. Louis Blues,St. Louis Blues,Toronto Maple Leafs,6,3,REG
2022-02-20,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,5,3,REG
2022-02-20,Calgary Flames,Seattle Kraken,Calgary Flames,Seattle Kraken,2,1,REG
2022-02-20,Vancouver Canucks,Anaheim Ducks,Anaheim Ducks,Vancouver Canucks,7,4,REG
2022-02-20,Pittsburgh Penguins,Carolina Hurricanes,Carolina Hurricanes,Pittsburgh Penguins,4,3,REG
2022-02-20,New York Islanders,Montreal Canadiens,Montreal Canadiens,New York Islanders,3,2,SO
2022-02-20,Chicago Blackhawks,Florida Panthers,Florida Panthers,Chicago Blackhawks,5,2,REG
2022-02-20,Ottawa Senators,New York Rangers,New York Rangers,Ottawa Senators,2,1,REG
2022-02-20,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,7,3,REG
2022-02-21,Arizona Coyotes,Dallas Stars,Arizona Coyotes,Dallas Stars,3,1,REG
2022-02-21,Edmonton Oilers,Minnesota Wild,Minnesota Wild,Edmonton Oilers,7,3,REG
